"","uid","domainID","siteID","namedLocation","collectDate","sampleID","sampleCode","batchID","sampleCondition","laboratoryName","analysisDate","analyzedBy","sampleType","replicate","sampleVolumeFiltered","filterSize","percentFilterAnalyzed","analyte","analyteConcentration","plantAlgaeLabUnits","testMethod","method","acidTreatment","externalRemarks","externalLabDataQF","publicationDate","release"
"550","c7512d6e-bcad-4015-b312-f6760d1f9c00","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.3.CNSA.1","A00000117298","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"nitrogen",6722.81,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"551","9502ef41-9a42-479d-b61d-2f1f3b175d7f","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.4.CNSA.1","A00000117297","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"carbon",38823.15,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"552","e411d16f-4298-4794-b22e-e09dadc818a6","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.3.CNSA.1","A00000117298","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",6.8,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"553","6017d4bf-3a33-494f-ae61-7c25bb727a5e","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.7.CNSA.1","A00000117309","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",4.11,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"554","9e2b0829-3869-4382-b48c-4d10557d6cfb","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CNSA.2","A00000117328","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d15N",0.83,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"555","515389fc-8dfe-4a62-bd87-9daf375c2ada","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.1.CNSA.1","A00000117332","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",2.97,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"556","421d14c3-c030-4c20-9dff-a260e801f1a0","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.CNSA.1","A00000117330","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"sulfur",382.61,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"557","9c7c45ef-1465-4558-858b-c619e48785e0","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CNSA.1","A00000117325","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d15N",1.37,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"558","a0c22a68-7209-41ea-a44a-33ce762db040","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CNSA.2","A00000117328","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"sulfur",1138.29,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"559","c351b080-3790-4396-a56c-64203fbc20f2","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.8.CNSA.1","A00000117280","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-19.93,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"560","9bdbbb60-32e2-4288-af77-d8f068a9db22","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.6.CNSA.1","A00000117281","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d34S",-0.63,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"561","db63ac13-47da-4b24-8f2c-b3047f4ed90d","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CNSA.1","A00000117325","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"sulfur",4122.83,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"562","f8a69ece-e4e4-47b6-bce9-206b59973a63","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.4.CNSB.1","A00000117311","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"carbon",40228.69,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T211548Z","PROVISIONAL"
"563","41b714d7-c1a4-4fbe-881c-fe4130ac17da","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.3.CNSB.1","A00000117312","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",79846.22,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T211548Z","PROVISIONAL"
"564","6bdd63b3-23d1-496c-b60a-34c8b4edbf13","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.6.CNSB.1","A00000117264","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d13C",-22.71,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T211548Z","PROVISIONAL"
"565","3bf6babe-b6bc-40ff-982b-0596ca7c4a4e","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.8.CNSA.1","A00000117280","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",6.46,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"566","cd45b9fd-5541-4aa6-a4a0-e68a11ed0cb7","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.6.CNSA.1","A00000117281","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",3694.03,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"567","cfeeffa2-8a93-4d22-8fa7-1e9d3c6c934e","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CNSA.2","A00000117328","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-21.05,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"568","c534fdb2-da21-4576-b673-e98e5bf830b8","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.CNSB.1","A00000117329","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",51258.7,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T211548Z","PROVISIONAL"
"569","6aaa2b8c-9326-4e01-9b9b-210506bdd8fa","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.4.CNSA.1","A00000117297","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d13C",-20.34,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"570","a1497276-c7e6-4e32-8dd0-baaca24a6e51","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CNSB.2","A00000117327","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-22.11,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T211548Z","PROVISIONAL"
"571","0105b50f-2b5e-4bd1-be07-51ebfec22e7a","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CNSB.1","A00000117310","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-24.72,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T211548Z","PROVISIONAL"
"572","b64fa98b-1235-4a83-96f3-e8206cc48eb6","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CNSA.2","A00000117328","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",83237.7,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"573","4b5dc421-c3ef-4057-a1b1-78b1a44e30cb","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.8.CNSA.1","A00000117280","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",47116.97,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"574","84d15918-3fd0-447b-81d8-cae3b44efea5","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.4.CNSA.1","A00000117297","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",4716.94,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"575","0fa0a6ee-e45c-4a33-9361-b72ee99e7884","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CNSA.2","A00000117328","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",3.65,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"576","dd50b940-1771-4e8f-9f7b-464014c1b881","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CNSA.1","A00000117325","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",3.35,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"577","a49e6849-c19d-42e6-8616-d9121733f9e8","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.3.CNSA.1","A00000117298","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d15N",0.58,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"578","94b662e4-3cd1-41b5-a51f-d90a3417a793","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CNSA.1","A00000117325","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",122153.3,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"579","8566e444-21a9-47fe-a5c2-abd99b9410ec","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.7.CNSA.1","A00000117309","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"sulfur",887.29,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"580","17278b44-e471-4ac9-bec0-f346ee561a2c","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CNSB.1","A00000117310","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",117464.83,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T211548Z","PROVISIONAL"
"581","acda25e8-b1f3-42a0-81a7-1f6879c060b1","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.1.CNSA.1","A00000117332","21-155","condition ok","SIRFER Lab at University of Utah",2021-07-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"sulfur",315.82,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T211548Z","PROVISIONAL"
"582","def76599-b199-402e-bbac-0b8b35ffd356","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.6.CHL/PHEO.1","B00000115686","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",117.45,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"583","98864bdf-e7fb-4d9d-8e1c-ec1805ca0216","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.3.CHL/PHEO.1","B00000115678","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"pheophytin",124.62,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"584","89d899f4-ace0-42a4-a3d0-9333f38db50a","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CHL/PHEO.2","B00000115679","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","2",2,25,100,"pheophytin",239.45,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"585","bec419d2-5cf6-4244-bea3-a51c64948ab9","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CHL/PHEO.1","B00000115685","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",733.37,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"586","712102a5-718e-44c2-83c9-74436cb71dd4","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.4.CHL/PHEO.1","B00000115684","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",448.13,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"587","5b91afe5-c3a6-45a6-8da6-0a8aae3f728f","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.8.CHL/PHEO.1","B00000115688","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",199.25,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"588","f7311cf7-60b4-469b-9607-f16cd471e6f3","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.5.CHL/PHEO.1","B00000115685","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"pheophytin",767.1,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"589","5029aa1d-b5f5-4f0b-a9f3-81202ab9c135","D12","BLDE","BLDE.AOS.S2",2020-09-08,"BLDE.20200908.SESTON.9.CHL/PHEO.1","B00000115689","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",100,25,100,"chlorophyll a",0.56,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"590","2a56486b-89dd-47d7-abc6-5deaafc5c734","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.4.CHL/PHEO.1","B00000115684","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"pheophytin",435.81,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"591","8dd0b6a8-8827-4721-a518-7bf3c2dc9e58","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.6.CHL/PHEO.1","B00000115686","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"pheophytin",135.1,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"592","885ba892-dba0-4d48-90a9-bf81c95282d9","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.7.CHL/PHEO.1","B00000115687","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",467.53,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"593","33381b37-9bda-4289-a3f7-ccfeaa791891","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.1.CHL/PHEO.1","B00000115677","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",205.8,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"594","4f9e824c-25dc-4a4c-aae6-e72b43862640","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.1.CHL/PHEO.1","B00000115677","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"chlorophyll a",351.3,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"595","8e74f428-2c67-487b-8618-d604a681c7cf","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.3.CHL/PHEO.1","B00000115678","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",187.36,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"596","31c7ec37-d601-4ba6-b05b-e55943158e35","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.CHL/PHEO.1","B00000115680","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"chlorophyll a",367.03,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"597","cebe52d4-1ad8-4950-b699-9cb8ca14d544","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.8.CHL/PHEO.1","B00000115688","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",5,25,100,"pheophytin",109.02,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"598","244b0d9e-b4bb-46da-9073-62726f94bf90","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.7.CHL/PHEO.1","B00000115687","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"chlorophyll a",498.12,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"599","47185622-fd01-4432-84c7-b5aea35c8595","D12","BLDE","BLDE.AOS.S2",2020-09-08,"BLDE.20200908.SESTON.9.CHL/PHEO.1","B00000115689","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",100,25,100,"pheophytin",8.54,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"600","628a0e55-ac25-44e4-84e7-4d1b66db89d1","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.CHL/PHEO.1","B00000115680","PHEO091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",292.21,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"601","1199218f-235b-4d9e-800c-7b93fa509f23","D12","BLDE","BLDE.AOS.reach",2020-09-08,"BLDE.20200908.EPILITHON.2.REP2.CHL/PHEO.2","B00000115679","CA091720A","condition ok","Great Lakes Environmental Center, Inc.",2020-09-17,"4CajRO/thb0=","chlorophyll/pheophytin","2",2,25,100,"chlorophyll a",354.8,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T211548Z","PROVISIONAL"
"602","53d03e15-7936-48b3-9ec8-8cd9fb361cb6","D12","BLDE","BLDE.AOS.reach",2021-06-28,"BLDE.20210628.EPILITHON.6.CNSB.1","A00000117353","22-001","condition ok","SIRFER Lab at University of Utah",2022-01-26,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-19.3,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221130T001453Z","PROVISIONAL"
"603","509ef98b-548a-496f-8645-63c62a0a4308","D12","BLDE","BLDE.AOS.reach",2021-06-28,"BLDE.20210628.EPILITHON.8.CNSB.1","A00000117405","22-001","condition ok","SIRFER Lab at University of Utah",2022-01-26,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"carbon",24764.7,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221130T001453Z","PROVISIONAL"
"604","6470e560-f026-48c4-b265-5d92408dfc46","D12","BLDE","BLDE.AOS.reach",2021-06-28,"BLDE.20210628.EPILITHON.4.CNSA.1","A00000117510","22-001","condition ok","SIRFER Lab at University of Utah",2022-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-23.28,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221130T001453Z","PROVISIONAL"
"605","74b92592-a879-42cb-a5ec-402e4f8cdacc","D12","BLDE","BLDE.AOS.reach",2021-06-28,"BLDE.20210628.EPILITHON.1.CNSA.1","A00000117727","22-001","condition ok","SIRFER Lab at University of Utah",2022-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",2182.24,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221130T001453Z","PROVISIONAL"
"606","d95c9353-af89-40bf-a51a-1b096d5732d3","D12","BLDE","BLDE.AOS.reach",2021-06-28,"BLDE.20210628.EPILITHON.2.CNSA.1","A00000117726","22-001","condition ok","SIRFER Lab at University of Utah",2022-01-10,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",5365.5,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221130T001453Z","PROVISIONAL"
