"","uid","domainID","siteID","namedLocation","collectDate","sampleID","sampleCode","batchID","sampleCondition","laboratoryName","analysisDate","analyzedBy","sampleType","replicate","sampleVolumeFiltered","filterSize","percentFilterAnalyzed","analyte","analyteConcentration","plantAlgaeLabUnits","testMethod","method","acidTreatment","externalRemarks","externalLabDataQF","publicationDate","release"
"1134","b4ede348-dff2-4f21-a078-dfad18687978","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.4.CNSA.1","A00000246527","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d15N",5.48,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1135","e1fb9150-ed4e-49ad-a098-fa5c6af16d6e","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.2.CNSA.1","A00000246498","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"sulfur",2592.73,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1136","9531dfce-a9f2-4e4a-91ae-9a0e72c4abc5","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.3.CNSA.1","A00000246522","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-31.24,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1137","1674e68d-54ac-4999-9429-5f4ffbccf404","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSA.1","A00000246503","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"d13C",-28.81,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1138","f4de9e7f-4626-4415-b6b7-84c21d02046f","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.2.CNSA.1","A00000246498","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d15N",5.93,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1139","e14bfb54-ed82-4308-bff9-133d9db5be0e","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.2.CNSB.1","A00000246499","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"carbon",122567.41,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1140","9e51261f-dacb-4bf1-b2bd-5523f40960e7","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.5.CNSB.1","A00000246533","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",68115,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1141","6484490f-9327-428f-9ddc-eec8e22f1413","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.2.CNSA.1","A00000246498","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d13C",-26.83,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1142","2e981d7f-599e-4be1-b393-4e685bce2dbf","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.CNSA.1","A00000246513","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d34S",-1.79,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1143","c6d653e7-676f-4051-8aad-6ec6e70a0d41","D10","ARIK","ARIK.AOS.S2",2021-03-23,"ARIK.20210323.SESTON.1.CNSA.1","A00000246537","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",489,25,100,"sulfur",4.68,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1144","5708cb80-eb06-418e-9e2f-bbf52b823abe","D10","ARIK","ARIK.AOS.S2",2021-03-23,"ARIK.20210323.SESTON.1.CNSA.1","A00000246537","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",489,25,100,"carbon",383.98,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1145","920782ac-39b9-4d87-be9b-97fbdd9b0935","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.REP2.CNSA.2","A00000246517","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d13C",-29.65,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1146","394a04cf-f3b9-45d6-ad50-265d28e6b564","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.1.CNSA.1","A00000246508","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-28.43,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1147","fe5e29b5-538d-49c9-b25a-ef97a78c3cef","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.1.CNSA.1","A00000246493","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d34S",2.06,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1148","5b330c89-fefa-4740-a2bf-e87a478889d8","D10","ARIK","ARIK.AOS.S2",2021-03-23,"ARIK.20210323.SESTON.1.CNSA.1","A00000246537","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",489,25,100,"d13C",-28.31,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1149","d8a81797-3b68-40a0-b02b-3b6b8bf28b9f","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.2.CNSA.1","A00000246498","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"nitrogen",16403.02,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1150","2c979bd9-d287-4597-9caf-18521e5ff5ff","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.CNSB.1","A00000246514","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d13C",-29.51,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1151","1d8ad13d-f4a0-4d3d-8ac8-566a5d806768","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.5.CNSA.1","A00000246532","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",3.31,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1152","424b5533-e7e3-4215-b0dc-bd71297a0701","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.5.CNSA.1","A00000246532","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-31.96,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1153","c7208ceb-50c2-4b42-9d4b-08ab540bef19","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.4.CNSA.1","A00000246527","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",2.49,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1154","30dec23b-39e3-4321-ab41-3eae9a22be68","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.5.CNSB.1","A00000246533","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-32.45,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1155","41e5d6bd-a3e4-48d8-970b-12ee95e8859e","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSA.1","A00000246503","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"d34S",-1.52,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1156","dafb8bb5-7a4c-413b-8da5-4e8bd264931e","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.4.CNSB.1","A00000246528","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",62862.81,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1157","6b93b096-319d-4d44-84ff-7b420b5cc546","D10","ARIK","ARIK.AOS.S2",2021-03-23,"ARIK.20210323.SESTON.1.CNSA.1","A00000246537","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",489,25,100,"d34S",-1.98,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1158","f77ffd42-41f9-48e7-b276-c763fc81cf8c","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.1.CNSB.1","A00000246509","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",22054.83,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1159","f784a1c4-4f8c-4268-9855-20d0fa1a6ea1","D10","ARIK","ARIK.AOS.S2",2021-03-23,"ARIK.20210323.SESTON.1.CNSA.1","A00000246537","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",489,25,100,"d15N",4.48,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1160","95da4d4c-900f-46ce-9099-14d7d53a2734","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSA.1","A00000246503","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"carbon",116431.32,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1161","431e5595-f28d-4d17-a1b7-f17621788e58","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSB.1","A00000246504","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"carbon",103886,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1162","6d908d99-c880-4dae-9e52-7f3cbd768e62","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.1.CNSA.1","A00000246508","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d15N",4.37,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1163","f4db5da4-539d-468d-a143-7af425b6d33a","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.1.CNSB.1","A00000246494","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d13C",-30.89,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1164","1d9455c5-501b-4cf9-9f80-3364ce885de0","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.4.CNSA.1","A00000246527","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-30.45,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1165","ed605657-3771-4970-aba3-b070484c8529","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.REP2.CNSB.2","A00000246518","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d13C",-29.98,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1166","99c91153-aadd-4386-8f92-de8177c6ecd4","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.CNSA.1","A00000246513","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d13C",-29.28,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1167","8a54f103-4e9a-4c60-8a6f-aba4177970d9","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.REP2.CNSA.2","A00000246517","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"nitrogen",3639.77,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1168","d8aaddf1-5539-4ea3-b682-df76572e4ee4","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.REP2.CNSA.2","A00000246517","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d34S",-1.89,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1169","146902ad-0f12-45ef-bb09-8861836056b2","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.1.CNSB.1","A00000246509","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-30.15,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1170","64052f58-1178-4ff7-9df1-ed1d4bc07c90","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.3.CNSA.1","A00000246522","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"sulfur",729.63,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1171","40155c2b-d12b-4a4b-815b-10f145789ae9","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.4.CNSA.1","A00000246527","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"nitrogen",7550.01,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1172","42b4ab57-8552-4c0e-b185-b86b4bf97d44","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.5.CNSA.1","A00000246532","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"nitrogen",5887.85,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1173","4df72577-3b9d-4f00-89cc-01cfcd632468","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.CNSA.1","A00000246513","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"sulfur",290.35,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1174","00e4def0-6e5f-41de-87a6-dad32abecc7e","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.1.CNSA.1","A00000246493","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"nitrogen",18095.17,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1175","80324fa0-fea9-4bdc-a109-ae8cad73644d","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSA.1","A00000246503","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"sulfur",2045.05,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1176","3c8bd126-0ff2-44b1-b30d-9e267b6454df","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.2.CNSA.1","A00000246498","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"carbon",147159.35,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1177","81c21cbe-10a3-46ab-a146-4ead7dae3dc5","D10","ARIK","ARIK.AOS.S2",2021-03-23,"ARIK.20210323.SESTON.1.CNSB.1","A00000246538","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",500,25,100,"carbon",366.13,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1178","878e70fb-d6d3-488b-9fa8-5b4de32e9291","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.1.CNSA.1","A00000246493","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d15N",4.23,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1179","b0d6dd6c-9033-4819-8937-ffa36d1c24dc","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSA.1","A00000246503","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"d15N",4.91,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1180","92d73e08-0b2d-4e64-a956-59d9426ecc7e","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.3.CNSB.1","A00000246523","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d13C",-31.49,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1181","cbc29e1d-578b-43d2-a958-a66879af8cfd","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.1.CNSA.1","A00000246508","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",-0.27,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1182","0d6e1304-4b35-4c37-9c8a-d329aa442350","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSB.1","A00000246504","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"d13C",-29.5,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1183","19337075-9904-4a3c-bebc-84749211c223","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPSAMMON.3.CNSA.1","A00000246503","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",4,25,100,"nitrogen",12034.3,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1184","d44e02e1-4514-4bb4-bd45-43243551a222","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.5.CNSA.1","A00000246532","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d15N",6.76,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1185","741975e9-4919-4afe-a4bf-1571e5e4a50e","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.3.CNSA.1","A00000246522","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"d34S",1.14,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1186","f7920704-4dc2-4632-bcc4-8babaf0cdc92","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.CNSA.1","A00000246513","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d15N",5.38,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1187","dd986d2c-c4d8-46fe-a066-408c4a59d49c","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.REP2.CNSA.2","A00000246517","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"d15N",4.69,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1188","a3c0d3da-9332-4744-9ad1-ebbb30282ec9","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.3.CNSB.1","A00000246523","22-006","condition ok","SIRFER Lab at University of Utah",2022-02-18,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",5,25,100,"carbon",62742.95,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221129T220222Z","PROVISIONAL"
"1189","6121dca6-4ab6-4063-b1e2-8d8a011cb89d","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.CNSA.1","A00000246513","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"carbon",45135.69,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221129T220222Z","PROVISIONAL"
"1190","9b7dde53-4b2f-4988-9c97-e4f27ddd7731","D10","ARIK","ARIK.AOS.reach",2021-03-23,"ARIK.20210323.EPIPHYTON.2.REP2.CNSA.2","A00000246517","22-006","condition ok","SIRFER Lab at University of Utah",2022-01-14,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",3,25,100,"sulfur",296.05,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221129T220222Z","PROVISIONAL"
